destination_group,public_group_code,public_relative_path,source_label,source_basename,annotation,claim_boundary,source_pdf,final_pdf_path,github_sha256,replacement_note
04_supplementary_supporting_evidence,supp,figures/12O_final_integrated_package/04_supplementary_supporting_evidence/182_supp_11I_module_score_correlation_11I_FINAL_FigB_module_correlation_heatmap_.pdf,11I_module_score_correlation,11I_FINAL_FigB_module_correlation_heatmap_ALT_20260718_210538.pdf,"Supplementary supporting evidence figure. Use to support maturation, module-score, external/context assessment, or candidate marker interpretation.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/11I_module_score_correlation_FINAL_COMPLETE_STANDALONE_pdf/11I_FINAL_FigB_module_correlation_heatmap_ALT_20260718_210538.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/04_supplementary_supporting_evidence/182__11I_module_score_correlation__11I_FINAL_FigB_module_correlation_heatmap_ALT_20260718_210538.pdf,2935ad66577212215457de8b3dfa4fec195bca4fcecbe257ae9b3e232785db0c,""
04_supplementary_supporting_evidence,supp,figures/12O_final_integrated_package/04_supplementary_supporting_evidence/183_supp_11I_module_score_correlation_11I_FINAL_FigD_top_module_correlation_pair.pdf,11I_module_score_correlation,11I_FINAL_FigD_top_module_correlation_pairs_ALT_20260718_210538.pdf,"Supplementary supporting evidence figure. Use to support maturation, module-score, external/context assessment, or candidate marker interpretation.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/11I_module_score_correlation_FINAL_COMPLETE_STANDALONE_pdf/11I_FINAL_FigD_top_module_correlation_pairs_ALT_20260718_210538.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/04_supplementary_supporting_evidence/183__11I_module_score_correlation__11I_FINAL_FigD_top_module_correlation_pairs_ALT_20260718_210538.pdf,164c21451fe71c057ed151c827f8fe4b0e316a4c8a1a1dc24f1b62e61e889bc7,""
04_supplementary_supporting_evidence,supp,figures/12O_final_integrated_package/04_supplementary_supporting_evidence/184_supp_10K_pseudotime_trajectory_10K_V7_A_embedding_by_timepoint.pdf,10K_pseudotime_trajectory,10K_V7_A_embedding_by_timepoint.pdf,"Supplementary supporting evidence figure. Use to support maturation, module-score, external/context assessment, or candidate marker interpretation.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/10K_final_pseudotime_trajectory_analysis_V7_F_HEATMAP_LEFT_LABEL_FINAL_FIX_pdf/10K_V7_A_embedding_by_timepoint.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/04_supplementary_supporting_evidence/184__10K_pseudotime_trajectory__10K_V7_A_embedding_by_timepoint.pdf,08b9ad3d2e8a2807af24099757b4236ca4884507a490cb7dfac41fe060d90577,""
04_supplementary_supporting_evidence,supp,figures/12O_final_integrated_package/04_supplementary_supporting_evidence/185_supp_10K_pseudotime_trajectory_10K_V7_B_embedding_pseudotime.pdf,10K_pseudotime_trajectory,10K_V7_B_embedding_pseudotime.pdf,"Supplementary supporting evidence figure. Use to support maturation, module-score, external/context assessment, or candidate marker interpretation.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/10K_final_pseudotime_trajectory_analysis_V7_F_HEATMAP_LEFT_LABEL_FINAL_FIX_pdf/10K_V7_B_embedding_pseudotime.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/04_supplementary_supporting_evidence/185__10K_pseudotime_trajectory__10K_V7_B_embedding_pseudotime.pdf,e4afc113a2a335c9674fa373da1f86b2194f7bdc5999778ad594f10f3f3cd81b,""
04_supplementary_supporting_evidence,supp,figures/12O_final_integrated_package/04_supplementary_supporting_evidence/186_supp_10K_pseudotime_trajectory_10K_V7_D_program_trends_clean.pdf,10K_pseudotime_trajectory,10K_V7_D_program_trends_clean.pdf,"Supplementary supporting evidence figure. Use to support maturation, module-score, external/context assessment, or candidate marker interpretation.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/10K_final_pseudotime_trajectory_analysis_V7_F_HEATMAP_LEFT_LABEL_FINAL_FIX_pdf/10K_V7_D_program_trends_clean.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/04_supplementary_supporting_evidence/186__10K_pseudotime_trajectory__10K_V7_D_program_trends_clean.pdf,2831c155c0b6db9b430fe24d4093ae31bf7ea492e129d77f0d7989f3c95a17ed,""
04_supplementary_supporting_evidence,supp,figures/12O_final_integrated_package/04_supplementary_supporting_evidence/187_supp_10K_pseudotime_trajectory_10K_V7_E_priority_proxy_clean.pdf,10K_pseudotime_trajectory,10K_V7_E_priority_proxy_clean.pdf,"Supplementary supporting evidence figure. Use to support maturation, module-score, external/context assessment, or candidate marker interpretation.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/10K_final_pseudotime_trajectory_analysis_V7_F_HEATMAP_LEFT_LABEL_FINAL_FIX_pdf/10K_V7_E_priority_proxy_clean.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/04_supplementary_supporting_evidence/187__10K_pseudotime_trajectory__10K_V7_E_priority_proxy_clean.pdf,fd944cc6cd2584f556a60028514f4c86a728a7d1a1a035c1049fd87aabce4a7b,""
04_supplementary_supporting_evidence,supp,figures/12O_final_integrated_package/04_supplementary_supporting_evidence/188_supp_10K_pseudotime_trajectory_10K_V7_F_marker_trend_heatmap_clean.pdf,10K_pseudotime_trajectory,10K_V7_F_marker_trend_heatmap_clean.pdf,"Supplementary supporting evidence figure. Use to support maturation, module-score, external/context assessment, or candidate marker interpretation.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/10K_final_pseudotime_trajectory_analysis_V7_F_HEATMAP_LEFT_LABEL_FINAL_FIX_pdf/10K_V7_F_marker_trend_heatmap_clean.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/04_supplementary_supporting_evidence/188__10K_pseudotime_trajectory__10K_V7_F_marker_trend_heatmap_clean.pdf,e4d7842d6cc3a810fa407147493cf7130606d97bdf4667375c9c238bd2c763fa,""
05_audit_boundary_reproducibility,audit,figures/12O_final_integrated_package/05_audit_boundary_reproducibility/200_audit_11E_barcode_lineage_metadata_11E_FINAL_LOCKED_V4J_FigA_metadata_audit_a.pdf,11E_barcode_lineage_metadata_audit,11E_FINAL_LOCKED_V4J_FigA_metadata_audit_and_claim_boundary.pdf,"Claim-boundary/no-overclaim audit material. Retained to document that the project avoids clinical, lineage, projection, biomarker and causality overclaims.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction. Not barcode-confirmed lineage tracing.,D:/PD_Graft_Project/04_figures/11E_barcode_lineage_tracing_validation_FINAL_LOCKED_V4J_PUBLICATION_VISUAL_POLISH_STATE_LEVEL_PROXY_pdf/11E_FINAL_LOCKED_V4J_FigA_metadata_audit_and_claim_boundary.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/05_audit_boundary_reproducibility/200__11E_barcode_lineage_metadata_audit__11E_FINAL_LOCKED_V4J_FigA_metadata_audit_and_claim_boundary.pdf,957baaf63aacdb45deb93829f28a618fa1bd7768e0a3e803c94549d81d9df2cf,""
05_audit_boundary_reproducibility,audit,figures/12O_final_integrated_package/05_audit_boundary_reproducibility/201_audit_11E_barcode_lineage_metadata_11E_FINAL_LOCKED_V4J_FigD_state_priority_b.pdf,11E_barcode_lineage_metadata_audit,11E_FINAL_LOCKED_V4J_FigD_state_priority_balance_summary.pdf,"Audit, caption, visual-check or reproducibility-support material. Use for traceability and interpretation boundary, not as standalone biological proof.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction. Not barcode-confirmed lineage tracing.,D:/PD_Graft_Project/04_figures/11E_barcode_lineage_tracing_validation_FINAL_LOCKED_V4J_PUBLICATION_VISUAL_POLISH_STATE_LEVEL_PROXY_pdf/11E_FINAL_LOCKED_V4J_FigD_state_priority_balance_summary.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/05_audit_boundary_reproducibility/201__11E_barcode_lineage_metadata_audit__11E_FINAL_LOCKED_V4J_FigD_state_priority_balance_summary.pdf,9c09288b1bf4a23be8c6159b430e7c2c4c92cd4ec5d81208174d10e6c2f7f7ac,""
05_audit_boundary_reproducibility,audit,figures/12O_final_integrated_package/05_audit_boundary_reproducibility/202_audit_11F_projection_metadata_audi_11F_FINAL_FigB_projection_identity_module_.pdf,11F_projection_metadata_audit,11F_FINAL_FigB_projection_identity_module_heatmap_DEDUP_FULL_RESCAN.pdf,"Audit, caption, visual-check or reproducibility-support material. Use for traceability and interpretation boundary, not as standalone biological proof.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction. Not anatomical-projection proof.,D:/PD_Graft_Project/04_figures/11F_retrograde_projection_tracing_validation_FINAL_FULL_RESCAN_PUBLICATION_VISUAL_POLISH_pdf/11F_FINAL_FigB_projection_identity_module_heatmap_DEDUP_FULL_RESCAN.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/05_audit_boundary_reproducibility/202__11F_projection_metadata_audit__11F_FINAL_FigB_projection_identity_module_heatmap_DEDUP_FULL_RESCAN.pdf,959eb3fca48e214130ec03371d90cdb0c9fad3f44c379aabbd650373cf9d23a9,""
05_audit_boundary_reproducibility,audit,figures/12O_final_integrated_package/05_audit_boundary_reproducibility/203_audit_11F_projection_metadata_audi_11F_FINAL_FigC_projection_identity_risk_la.pdf,11F_projection_metadata_audit,11F_FINAL_FigC_projection_identity_risk_landscape_SIDE_RAIL_FULL_RESCAN.pdf,"Audit, caption, visual-check or reproducibility-support material. Use for traceability and interpretation boundary, not as standalone biological proof.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction. Not anatomical-projection proof.,D:/PD_Graft_Project/04_figures/11F_retrograde_projection_tracing_validation_FINAL_FULL_RESCAN_PUBLICATION_VISUAL_POLISH_pdf/11F_FINAL_FigC_projection_identity_risk_landscape_SIDE_RAIL_FULL_RESCAN.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/05_audit_boundary_reproducibility/203__11F_projection_metadata_audit__11F_FINAL_FigC_projection_identity_risk_landscape_SIDE_RAIL_FULL_RESCAN.pdf,0af1d6a608212ab22cde917d406a7bd5e729fb908009769e0fe9dceadb6eb06e,""
05_audit_boundary_reproducibility,audit,figures/12O_final_integrated_package/05_audit_boundary_reproducibility/204_audit_12E_final_visual_audit_12E_FINAL_FigA_visual_audit_overview.pdf,12E_final_visual_audit,12E_FINAL_FigA_visual_audit_overview.pdf,"Audit, caption, visual-check or reproducibility-support material. Use for traceability and interpretation boundary, not as standalone biological proof.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12E_final_visual_audit_FINAL_COMPLETE_STANDALONE_pdf/12E_FINAL_FigA_visual_audit_overview.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/05_audit_boundary_reproducibility/204__12E_final_visual_audit__12E_FINAL_FigA_visual_audit_overview.pdf,f5b5615c3039a8d166d3a1911cbc48b305b2be508c06abf815db6cc08ac58433,""
05_audit_boundary_reproducibility,audit,figures/12O_final_integrated_package/05_audit_boundary_reproducibility/205_audit_12E_final_visual_audit_12E_FINAL_FigB_figure_visual_audit_matrix.pdf,12E_final_visual_audit,12E_FINAL_FigB_figure_visual_audit_matrix.pdf,"Audit, caption, visual-check or reproducibility-support material. Use for traceability and interpretation boundary, not as standalone biological proof.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12E_final_visual_audit_FINAL_COMPLETE_STANDALONE_pdf/12E_FINAL_FigB_figure_visual_audit_matrix.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/05_audit_boundary_reproducibility/205__12E_final_visual_audit__12E_FINAL_FigB_figure_visual_audit_matrix.pdf,6ade86d796701c1a8157acc274877ddcde8e6abb1f8028fb052cd04cb61413e6,""
05_audit_boundary_reproducibility,audit,figures/12O_final_integrated_package/05_audit_boundary_reproducibility/206_audit_12E_final_visual_audit_12E_FINAL_FigC_table_redrawn_panel_focus.pdf,12E_final_visual_audit,12E_FINAL_FigC_table_redrawn_panel_focus.pdf,"Audit, caption, visual-check or reproducibility-support material. Use for traceability and interpretation boundary, not as standalone biological proof.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12E_final_visual_audit_FINAL_COMPLETE_STANDALONE_pdf/12E_FINAL_FigC_table_redrawn_panel_focus.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/05_audit_boundary_reproducibility/206__12E_final_visual_audit__12E_FINAL_FigC_table_redrawn_panel_focus.pdf,2da1ca68d01f0c7ec6f02c76c24a50741daddf6e194ef0fa9dc9e63ca3a2fc4e,""
05_audit_boundary_reproducibility,audit,figures/12O_final_integrated_package/05_audit_boundary_reproducibility/207_audit_12E_final_visual_audit_12E_FINAL_FigD_12F_readiness_summary.pdf,12E_final_visual_audit,12E_FINAL_FigD_12F_readiness_summary.pdf,"Audit, caption, visual-check or reproducibility-support material. Use for traceability and interpretation boundary, not as standalone biological proof.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12E_final_visual_audit_FINAL_COMPLETE_STANDALONE_pdf/12E_FINAL_FigD_12F_readiness_summary.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/05_audit_boundary_reproducibility/207__12E_final_visual_audit__12E_FINAL_FigD_12F_readiness_summary.pdf,3b18acc647026d28b602d1a27773e0fa59a0a923c7f6699c8bc685e0d52250a0,""
05_audit_boundary_reproducibility,audit,figures/12O_final_integrated_package/05_audit_boundary_reproducibility/208_audit_12G_final_legends_caption_pd_12G_FINAL_FigA_legend_package_overview.pdf,12G_final_legends_caption_pdf,12G_FINAL_FigA_legend_package_overview.pdf,"Audit, caption, visual-check or reproducibility-support material. Use for traceability and interpretation boundary, not as standalone biological proof.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12G_final_legends_caption_refresh_FINAL_COMPLETE_STANDALONE_pdf/12G_FINAL_FigA_legend_package_overview.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/05_audit_boundary_reproducibility/208__12G_final_legends_caption_pdf__12G_FINAL_FigA_legend_package_overview.pdf,f91a392b96c7c255674cb05266bf9c4d828d808b4f5f6a99e3397114b5b4767e,""
05_audit_boundary_reproducibility,audit,figures/12O_final_integrated_package/05_audit_boundary_reproducibility/209_audit_12G_final_legends_caption_pd_12G_FINAL_FigB_main_figure_legend_map.pdf,12G_final_legends_caption_pdf,12G_FINAL_FigB_main_figure_legend_map.pdf,"Audit, caption, visual-check or reproducibility-support material. Use for traceability and interpretation boundary, not as standalone biological proof.",Not clinical-use prediction. Not validated biomarker discovery. Not patient outcome prediction. Not therapeutic-response prediction.,D:/PD_Graft_Project/04_figures/12G_final_legends_caption_refresh_FINAL_COMPLETE_STANDALONE_pdf/12G_FINAL_FigB_main_figure_legend_map.pdf,D:/PD_Graft_Project/09_manuscript/12O_final_integrated_figure_package_V2/figures/05_audit_boundary_reproducibility/209__12G_final_legends_caption_pdf__12G_FINAL_FigB_main_figure_legend_map.pdf,81f37dec961489840a7e89635ab12fa4b1b73336056ba569ea204c9305fa5073,""
